,username,adschool,result,degree,major,TF,GRE,grad_major,grad_school,grad_gpa,grad_rank,background,year,ap_time,country
923,李大牛,BU,AD无奖,MS,CS,waived,318,CS , ,  3.4/4.0, 海本,实验室搬砖一年无paper,15Fall,2014-12-22,美国
924,桑梓地,MSCS@TAMU,AD无奖,MS,CS,104,320+3,software engineering , whu,  3.75/4, 本科Top15 211,,15Fall,2015-01-10,美国
925,messyji,TAMU,AD无奖,MS,CS,101,319,CS , BIT,  87/100, 本科Top30 211,,15Fall,2014-12-30,美国
926,北游少年,MIS@Cornell Tech; CS@Dartmouth,AD小奖,MS,CS,102(S22),318(153+165),Computer Science , CityU HK,  3.75/4.3; Major 4.05/4.3, 海本,3个月Research Intern;1年工业界Intern.,15Fall,2015-01-15,美国
927,喵了个咪,Dartmouth,Rej,MS,CS,,,, ,  , 海本,,15Fall,2014-12-14,美国
928,zhangrf,Rice,Rej,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-01-15,美国
929,lanseyyu,McGill University,Rej,MS,CS,waived,330+3,, ,  3.86, 海本,,15Fall,2014-12-01,美国
930,liweiheng,purdue,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-31,美国
931,jodeapple,william mary,AD无奖,PhD,CS,29+27+22+25=103,160+167+3,机械工程 , ,  87.2, 本科Top30 211,无,15Fall,2015-03-24,美国
932,yiding2012,University of Chicago,Offer,PhD,CS,102,1360+3.0,, ,  , 本科其他211,两篇AAAI，一篇一作oral，一篇二作,15Fall,2015-01-03,美国
933,mengqwang2,Columbia University,AD无奖,MS,CS,,,, ,  , 海本,,15Fall,2014-12-28,美国
934,CeciliaM,Columbia,AD无奖,MS,CS,106 （S22）,152 + 167 + 3.5,数字媒体技术 , BUPT,  85，major 88，rank 6/31, 本科其他211,,15Fall,2015-02-15,美国
935,33300qq,"Purdue, JHU, UCSD, TAMU, Columbia, Brown",AD无奖,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-03-18,美国
936,wwtwxlwjh,IS@Cornell,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-03,美国
937,面无表情,UCLA,AD无奖,MS,CS,117（30 30 28 29）,153 170 4.0,BME , SJTU,  87/100，6/40, 本科：南大，浙大，复旦，上交,暑假在UCLA科研实习老板一封，SJTU老板和系主任各一封,15Fall,2014-12-01,美国
938,davidjonesls,CS@UChicago,AD无奖,MS,CS,,,, ,  , 本科其他211,,15Fall,2015-01-31,美国
939,rover,UChicago,AD无奖,MS,CS,,147+166+3,Math/Stat , ,  3.64, 海本,短暂research+两个水实习,15Fall,2015-02-01,美国
940,tq5124,MSBIC@CMU,AD无奖,MS,CS,28+28+23+24=103,151+165+3.0,infoSec , sjtu,  83/100, 本科：南大，浙大，复旦，上交,UW回校任职的老师一只,15Fall,2015-01-01,美国
941,hjx447297354,"MIST-SE@CMU,MS@OSU",AD无奖,MS,CS,104(30+22+23+29),320+3.0(150+170),Software Engineering , XMU,  3.62/4.0, 本科Top15 211,中科院水实习两个月，厦门IT公司培训一个月,15Fall,2015-01-10,美国
942,chen482,UCI,AD无奖,MS,CS,,,SE , NJU,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-11-14,美国
943,z1994,Texas A&M University,AD无奖,MS,CS,92,148+170,计算机科学与技术 , 华中科技大学,  84,,2篇paper+一个公司实习+美赛,15Fall,2015-03-17,美国
944,honiess,TAMU,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-01,美国
945,ceclinux,"CMU*3 , Columbia,UW,UIUC",Rej,MS,CS,98(S20),151+170,, ,  , 海本,,15Fall,2015-01-15,美国
946,themis00,SIT,Rej,MS,CS,96,159+168+2.5,核物理 , 北京航空航天大学,  3.53/4, 本科Top15 211,,15Fall,2015-01-31,美国
947,lanseyyu,UBC,Rej,MS,CS,,,, ,  , 海本,,15Fall,2014-12-01,美国
948,unknowncyan,UT Austin,Rej,PhD,CS,,,, ,  ,,,15Fall,2015-01-05,美国
949,联氢人,Michigan-Ann Arbor,Rej,PhD,CS,,,, ,  ,,,15Fall,2014-12-15,美国
950,unknowncyan,RPI,Offer,PhD,CS,,,, ,  ,,,15Fall,2014-12-01,美国
951,yy80884676,Columbia University,AD无奖,MS,CS,,328+3.5,地理信息系统 , 中国农业大学,  3.95, 本科Top30 211,,15Fall,2015-01-15,美国
952,tommy1122337,Arizona State University,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-12-01,美国
953,alex1256,UC Davis,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-12-25,美国
954,neverland785,UC Davis,AD无奖,MS,CS,100(20),319 3.0,, ,  ,,,15Fall,2015-01-14,美国
955,surdcn,Stanford,AD无奖,MS,CS,108,165+170,"Politics, Philosophy and Economics(PPE 禁止嘲笑文科生) ", P大,  , 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2015-01-01,美国
956,bessywang1993,Stanford/CMU MCDS/UCSD/University of Toronto/UBC/U Waterloo,AD无奖,MS,CS,119,163+170+3.5,自动化 , THU,  91/100, 本科：北大，清华，科大，中科院，特色学校牛专业,1份海外强推，1份海外牛推（不强），有实习经历，无paper，水科研,15Fall,2014-12-15,美国
957,lalatiantian,UCLA,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-11-15,美国
958,cuchulainnut,UCLA,AD无奖,MS,CS,104(s22),157 170 3.5,CS , SJTU,  89/100 Rank, Top 5%,水会议一作一篇,15Fall,2014-11-26,美国
959,shchy1111,cse@gatech,AD无奖,MS,CS,,,, zju,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-01-09,美国
960,alexontheway,Georgia Institute of Technology (Georgia Tech),AD无奖,MS,CS,"30,30,28,27, 115","170,160,4.5, 330","Physics, Mathematics ", Lawrence University,  3.73, 海本,欧洲University of Twente Optical Science Group Chair 推荐信,15Fall,2015-03-18,美国
961,mqcherry,WPI,AD无奖,MS,CS,105 R28 L24 S26 W27,316 V149 Q167 3,IoT , BUPT,  83, 本科：北大，清华，科大，中科院，特色学校牛专业,一个西班牙研究中心网络研究项目，一个水中兴实习,15Fall,2015-01-21,美国
962,hadoopG,Uchicago,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-01,美国
963,EroicaCMCS,UChicago,AD无奖,MS,CS,,,, ,  , 本科非211,,15Fall,2014-12-21,美国
964,UpDownDOTA,U Chicago,AD无奖,MS,CS,100(23),151+170+3.0,TCS , THU,  89, 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2014-12-23,美国
965,New613Life,Chicago,AD无奖,MS,CS,93,152+169+3,信息工程 , ,  Top 5%, 本科：南大，浙大，复旦，上交,,15Fall,2014-12-01,美国
966,Frankluo,CMU,AD无奖,MS,CS,98,321+3,cs , BUAA,  , 本科Top15 211,,15Fall,2014-12-15,美国
967,huiyuning,MSIT-ESE@CMU,AD无奖,MS,CS,,,Network Engineering , BUPT,  5/146, 本科Top15 211,,15Fall,2015-01-05,美国
968,jasonl815,etc@cmu,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-12-15,美国
969,cchen767,UCI,AD无奖,MS,CS,,,Biology , ,  , 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,12-20,美国
970,喵星人阿布,Pennsylvania State University,AD无奖,MS,CS,29+28+24+23=104,149+167+3.0,CS , 某211师范大学,  3.3/WES TOP20%, 本科其他211,无牛推，两个相当水项目+一个有点水项目，无论文,15Fall,2014-12-15,美国
971,zenw,INI@CMU,AD小奖,MS,CS,,,, ,  , 海本,,15Fall,2014-12-30,美国
972,pacman,Brown,Rej,MS,CS,108,324,EE , USTC,  84, 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2014-12-04,美国
973,Hmzzz,Brown,Rej,MS,CS,105(23),154+167+3.5,CS/IS , HUST,  3.5/4.0 浙大算法, 本科Top15 211,,15Fall,2014-12-15,美国
974,ZixiaoLi,Columbia,Rej,MS,CS,,,, ,  ,,,15Fall,2015-01-14,美国
975,DangerousMJ,CS@UCSB@Columbia University,Rej,MS,CS,Waive,,Computer Science , ,  3.7/4.0, 海本,,15Fall,2014-12-14,美国
976,csy921125,Columbia,Rej,MS,CS,Waive,153+166+3.0,ECE , OSU,  3.83/4, 海本,,15Fall,2014-11-15,美国
977,lisawangqian,"Stanford, RICE",Rej,MS,CS,,,Biotech , ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-05,美国
978,Tsien,UBC,Rej,MS,CS,,,, ,  ,,,15Fall,2014-11-01,加拿大
979,lanseyyu,UBC,Rej,MS,CS,,162+168+3,Computer Engineering , ,  3.86, 海本,,15Fall,2014-11-29,美国
980,begg930,CMU,Rej,MS,CS,104(22),323(3),EE , SJTU,  3.7 20%, 本科：南大，浙大，复旦，上交,,15Fall,2015-01-01,美国
981,laiguojiuhao,rice,Rej,MS,CS,102,323+3.0,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-01-23,美国
982,lanabc,Tufts,Rej,MS,CS,,,, bupt,  ,,,15Fall,2015-01-12,美国
983,aptaua,UMich,Rej,PhD,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-15,美国
984,sserfeng,USC,AD无奖,MS,CS,,,, UESTC,  , 本科Top15 211,,15Fall,2015-01-15,美国
985,UCLA_andy,CS@USC,AD无奖,MS,CS,94(S:20),149+170+3.5,CS , ZJUT,  86，major,88 （1/92）,国际会议水文一作，国奖，大创国家级，水实习，挂名一篇美国期刊论文,15Fall,2015-01-15,美国
986,fanzy,general cs@usc,AD无奖,MS,CS,,,, scut,  , 本科Top30 211,,15Fall,2014-12-04,美国
987,UCLA_andy,CS@USC,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-15,美国
988,albusshin,USC,AD无奖,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2015-01-13,美国
989,蓝色蝶殇,USC,AD无奖,MS,CS,,,SE , SYSU,  GPA, 87/100 RANK,,15Fall,2014-12-01,美国
990,stormmax,CS@UCDavis,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-03-20,美国
991,BaskWind,ASU,AD无奖,MS,CS,109,328,SE , WHU,  3.4/4, 本科Top15 211,,15Fall,2014-12-01,美国
992,emma93,"Stanford, UIUC, UPenn, etc.",AD无奖,MS,CS,,,, ,  , 海本,,15Fall,2014-12-15,美国
993,e23lzh,stanford & caltech,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-12-02,美国
994,Fantasy,Stanford,AD无奖,MS,CS,111 (S22),331 + 3.0,CS , THU,"  90/100, top 20", 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2014-12-15,美国
995,miss_snow,CS @Stanford,AD无奖,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2014-12-05,美国
996,GavinZZZ,OSU,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-12-15,美国
997,chaozc,Ohio State University,AD无奖,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-21,美国
998,billjyc,Ohio State University,AD无奖,MS,CS,100(S19),153+170+3.5,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-29,美国
999,tong-1324,OSU,AD无奖,MS,CS,,,CS , SJTU,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-02-15,美国
1000,jewelz1212,OSU,AD无奖,MS,CS,,,SE , SCUT,  , 本科Top30 211,,15Fall,2014-12-29,美国
1001,phoenix416,UMich,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-13,美国
1002,J-Miao,UMich,AD无奖,MS,CS,R30+L22+S22+W27 = 101,V158 Q170 AW4.0,CS , PKU,  Rank 40%, 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2014-12-15,美国
1003,LetheJN,Ohio,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-05,美国
1004,Emerson,ETC@CMU,AD无奖,MS,CS,,,软件工程 , ,  , 本科Top15 211,,15Fall,2015-01-01,美国
1005,CescTom,ECE-SV@CMU,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-12-15,美国
1006,shenroong,SE@CMU,AD无奖,MS,CS,waive,328,, top 15,  3.74, 海本,美国software engineer一年工作经验,15Fall,2015-01-15,美国
1007,Frankluo,cmu,AD无奖,MS,CS,98,321+3,CS , BUAA,  3.81 RANK9/229, 本科Top15 211,SAP半年实习，无牛腿无paper,15Fall,2015-01-15,美国
1008,superxiaoding,MSIT-SE CMU,AD无奖,MS,CS,104(24),155+170+3.5,智能科学与技术 , SYSU,  3.7, 本科Top15 211,,15Fall,2015-01-06,美国
1009,mayyyyyy,CMU-MSE,AD无奖,MS,CS,98(S19),320+3.5,CS , ,  76/100, 本科：北大，清华，科大，中科院，特色学校牛专业,BAT工作经验两年以上,15Fall,2014-12-10,美国
1010,tcstar,CMU,AD无奖,MS,CS,108(23),158+168+3,, ,  3.5/4, 本科Top15 211,美赛M奖,15Fall,2014-12-13,美国
1011,yhfyhf,CMU SV,AD无奖,MS,CS,,,EE , Xidian Univ.,  , 本科其他211,,15Fall,2014-12-15,美国
1012,丑猪宝,CS@William&Marry,AD无奖,混合,CS,,,, ,  , 本科其他211,,15Fall,2015-01-15,美国
1013,leyichm,CSE@UMich,AD无奖,混合,CS,108（s23）,154+167+4.0,Automation , THU,  89.2（算自己修的CS课）, 本科：北大，清华，科大，中科院，特色学校牛专业,UCLA暑期科研，小牛腿，两篇顶会在投，亚洲超算比赛一等奖,15Fall,2014-12-15,美国
1014,nnq,Oregon State University,Rej,MS,CS,88,319,, BUPT,  80.88, 本科Top30 211,,15Fall,2015-01-07,美国
1015,gc1993114,Stanford,Rej,MS,CS,109(23),154+169+3,信息安全 , SJTU,  86.7, 本科：南大，浙大，复旦，上交,Australia学期交换水科研＋SJTU科研水实习＋任课老师推荐,15Fall,2014-12-09,美国
1016,jxzhuge12,Stanford,Rej,MS,CS,,,, ,  ,,,15Fall,2014-11-30,美国
1017,mangodream,Stanford,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-01,美国
1018,chaozc,Stanford,Rej,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-07,美国
1019,wcyz666,Stanford,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-09,美国
1020,Derek1992,CS@Stanford,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-09,美国
1021,rydgelee,CS@Stanford,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-08,美国
1022,albusshin,Stanford,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-14,美国
1023,songty11,Stanford,Rej,MS,CS,105,320,AUTOMATION , THU,  3.64, 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2014-12-01,美国
1024,see_world,Stanford,Rej,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-06,美国
1025,yummy1221,Stanford,Rej,MS,CS,,,SE , WHU,  , 本科Top15 211,,15Fall,2014-11-04,美国
1026,HackerYoung,Stanford,Rej,MS,CS,111(23),157+170+3.5,, ,  , 海本,,15Fall,2014-12-08,美国
1027,yucheyang2,Stanford University,Rej,MS,CS,28+26+23+27=104 (Waived),152+170+4.0,Information Engineering , City University of Hong Kong,  3.96/4.3 WES,3.92/4.0 Top 3 among 83,,15Fall,2014-10-02,美国
1028,UpDownDOTA,Stanford,Rej,MS,CS,100(23),151+170+3.0,TCS , THU,  89, 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2014-12-06,美国
1029,hhhhchen,Stanford,Rej,MS,CS,,,, ,  ,,,15Fall,2014-12-03,美国
1030,nickyzhi,purdue,Rej,MS,CS,,,, BUPT,  , 本科其他211,,15Fall,2014-11-27,美国
1031,tcstar,Purdue,Rej,MS,CS,108(23),158+168+3,, ,  3.5/4, 本科Top15 211,美赛M奖,15Fall,2014-12-12,美国
1032,seuzbw,UCSB,Rej,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2014-11-18,美国
1033,singku,UCSB,Rej,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2014-12-15,美国
1034,pacman,USC,Rej,MS,CS,108,324,EE , USTC,  84, 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2014-12-02,美国
1035,paoptu023,usc,Rej,MS,CS,,,ee , sjtu,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-25,美国
1036,Emerson,cs@Columbia,Rej,MS,CS,,,, ,  , 本科Top15 211,,15Fall,2015-02-15,美国
1037,活性氧,Standford，Columbia,Rej,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-10,美国
1038,bersserker,Columbia,Rej,MS,CS,,,, ,  , 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,1月下旬,美国
1039,uranus23,MITS@CMU,Rej,MS,CS,,,, ,  ,,,15Fall,2015-01-13,美国
1040,FutureCo,MSIT-SE@CMU,Rej,MS,CS,96（18）,155+170+3.5,SE , ,  81／100, 本科：南大，浙大，复旦，上交,前面汇报有,15Fall,2015-01-28,美国
1041,JEC726,CMU-MITS,Rej,MS,CS,97(19),151+167+3.0,Telecom , BUPT,  83, 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2015-01-13,美国
1042,tcstar,CMU,Rej,MS,CS,108(23),158+168+3,, ,  3.5/4, 本科Top15 211,美赛M奖,15Fall,2014-12-29,美国
1043,陌染清源,CMU,Rej,MS,CS,104,319+4,CS , WHU,  3.65/4.0, 本科Top15 211,,15Fall,2015-01-13,美国
1044,tq5124,MITS@CMU,Rej,MS,CS,103,316+3.0,infoSec , sjtu,  83/100, 本科：南大，浙大，复旦，上交,,15Fall,2015-01-01,美国
1045,372284362,MITS@CMU,Rej,MS,CS,28+24+23+27=102,147+170+3.5 / 150 + 168 + 3.5,ECE , UM-SJTU JI , SJTU,  GPA 3.75/4.0 Rank 3/93,,15Fall,2014-11-29,美国
1046,sharpyyoung,cs@Rice,Rej,MS,CS,26+26+19+30=1,153+170+3.5,生物科学 , ,  3.59、4.00, 本科Top30 211,生物转专业申cs,15Fall,2015-01-30,美国
1047,JoyForce,CS@Rice & UBC,Rej,MS,CS,,,, ,  , 本科Top15 211,,15Fall,2014-12-10,美国
1048,小土豆93,Rice,Rej,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2015-02-17,美国
1049,kcidymckus,Rice,Rej,MS,CS,105,322,, ,  83, 本科Top15 211,,15Fall,一月份,美国
1050,tcstar,Rice,Rej,MS,CS,108(23),158+168+3,, ,  3.5/4, 本科Top15 211,美赛M奖,15Fall,2014-12-29,美国
1051,zhan1540,Rice,Rej,MS,CS,,,, ,  , 海本,,15Fall,2015-03-19,美国
1052,陌染清源,Rice,Rej,MS,CS,104,319+4,CS , WHU,  3.65/4.0, 本科Top15 211,,15Fall,2015-01-15,美国
1053,ziczyq,rice,Rej,MS,CS,,,IE , tju,  , 本科Top15 211,,15Fall,2015-01-21,美国
1054,sherry900629,Rice,Rej,MS,CS,107(S24),325,Automation , SEU,  3.76/4, 本科Top15 211,,15Fall,2015-01-05,美国
1055,alpb0130,"CS@Rice, CS@Stanford",Rej,MS,CS,,,SE , JLU,  , 本科Top15 211,,15Fall,2014-12-09,美国
1056,cicitaotao,CS@Rice,Rej,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2015-02-01,美国
1057,几碗米饭,Rice,Rej,MS,CS,,,EE , ,  3.40/4.0, 本科Top15 211,,15Fall,2014-12-22,美国
1058,BaskWind,Rice,Rej,MS,CS,109,328,SE , WHU,  3.4/4, 本科Top15 211,,15Fall,2015-02-01,美国
1059,2seas,Oregon State University,AD无奖,PhD,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-01-15,美国
1060,wanghwadad,CMU,WaitingList,MS,CS,105,323,, ,  91, 本科Top15 211,,15Fall,2015-01-11,美国
1061,18258170717,CMU,WaitingList,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-11-15,美国
1062,shen25748,CMU-INI,WaitingList,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-01-31,美国
1063,skiphoop,CMU,WaitingList,MS,CS,99(S:20),142+168+3.0,Information Security , ,  3.24 5/32, 本科Top30 211,"IEEE rank B conf paper *1(4th author), IEEE rank c conf paper*1(1st author), Top journal paper*1(2nd author), 2 paper in progress, 4 invited academic talks",15Fall,2015-01-22,美国
1064,zl9394,CMU-INI,WaitingList,MS,CS,107/24,328 3.5,CS , BUPT,  88 top5%, 本科Top30 211,一校牛 一HP技术主管,15Fall,2014-12-21,美国
1065,wds41138,INI@CMU,WaitingList,MS,CS,,,, ,  ,,,15Fall,2014-12-31,美国
1066,uranus23,INI@CMU,WaitingList,MS,CS,,,, ,  ,,,15Fall,2015-01-17,美国
1067,yhfyhf,INI@CMU,WaitingList,MS,CS,,,, ,  , 本科其他211,,15Fall,2014-12-31,美国
1068,Pandaman,UIUC & Tufts,Rej,混合,CS,,,, ,  ,,,15Fall,2014-12-02,美国
1069,accreator,"CMU, Stanford, UCB, UIUC, UW, Caltech",Rej,PhD,CS,,,CS , ,  ,,,15Fall,2014-12-14,美国
1070,静月流光,UBC,Offer,MS,CS,106(S24),323(154+169)+3,infoSec , sjtu,  86.7, 本科：南大，浙大，复旦，上交,一学期ntu singapore交换，半年软件外企实习，均水,15Fall,2014-12-11,加拿大
1071,AndyLiu0429,Cornell Tech,AD小奖,MS,CS,108(22),330+3.0,Chem , FDU,  3.44, 本科：南大，浙大，复旦，上交,就是工作经验比较多吧。。创业经历一次，创业公司实习一次，现在在NLP研究工作,15Fall,2014-12-01,美国
1072,sumbo,Brandies,AD小奖,MS,CS,,,Biotechnology , ,  , 本科Top15 211,,15Fall,2015-01-15,美国
1073,albusshin,MSIN@INI@CMU,AD小奖,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2015-01-29,美国
1074,xlhdh,Brandeis,Offer,PhD,CS,,159+170+4,CS , ,  3.75, 海本,,15Fall,2014-11-25,美国
1075,xuzhiyuan1528,Syracuse,Offer,PhD,CS,97 S19,315+3,cs , uestc,  3.78/4, 本科Top30 211,"水论文6篇(1SCI, 3EI, 2在审, 一二三作者都有)",15Fall,2015-03-23,美国
1076,DreamLinuxer,IUB,Offer,PhD,CS,,,CS , NCTU,  ,,,15Fall,2014-12-01,美国
1077,alanthink,IUB,Offer,PhD,CS,90(19),318(3.5),CS , ,  86.67，2/14, 本科Top30 211,,15Fall,2014-11-27,美国
1078,HackerYoung,UBC,Offer,MS,CS,111(23),157+170+3.5,, ,  , 海本,,15Fall,2014-12-14,加拿大
1079,fanzy,sbu,AD无奖,MS,CS,,,, scut,  , 本科Top30 211,,15Fall,2014-12-27,美国
1080,chenmufeng,CS@UTDallas,AD无奖,MS,CS,,,, ,  , 本科Top15 211,,15Fall,2015-03-01,美国
1081,nanmanxiaozhu,CS@OSU；CS@Dartmouth,AD无奖,MS,CS,102,154+169,, ,  87, 本科Top15 211,,15Fall,2014-12-25,美国
1082,alphard,CSE@OSU,AD无奖,MS,CS,,,计算机 , 哈工大,  , 本科：北大，清华，科大，中科院，特色学校牛专业,,15Fall,2014-11-24,美国
1083,DongsLLLL,Ohio State U,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-15,美国
1084,chen482,OSU,AD无奖,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-01,美国
1085,Pandaman,GaTech,AD无奖,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2014-12-03,美国
1086,htg,Georgia Institute of Technology,AD无奖,MS,CS,,,, ,  , 本科其他211,,15Fall,2015-01-26,美国
1087,MMaiGRE,rutgers,AD无奖,MS,CS,103 s23,153+167+3.5,SE , NJU,  29/198, 本科：南大，浙大，复旦，上交,一封外企实习推荐信，另外两封是学校老师的,15Fall,2015-01-21,美国
1088,Derek1992,Rutgers,AD无奖,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2014-12-15,美国
1089,llyyjj1314,rutgers,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-25,美国
1090,七七要加油,CS@Rutgers,AD无奖,MS,CS,,,, ,  ,,,15Fall,2014-12-29,美国
1091,sharpshooter,Clemson，ＵCSB,AD无奖,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2015-02-27,美国
1092,apologize119,Clemson University,AD无奖,MS,CS,,,, ,  3.74/4, 本科Top30 211,,15Fall,2015-02-28,美国
1093,随便来个用户名,clemson,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-02-27,美国
1094,A30041839,CMU,AD无奖,MS,CS,,,Math , BUAA,  , 本科Top15 211,,15Fall,2014-12-15,美国
1095,brian1118,MITS@CMU,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-15,美国
1096,rp_cai,MITS@CMU,AD无奖,MS,CS,104(23),152+170+3.5,CS , FDU,"  3.68/4.0, 8/70", 本科：南大，浙大，复旦，上交,创业公司实习半年,15Fall,2015-01-10,美国
1097,zeller,CMU@MSIT-SE,AD无奖,MS,CS,,,, scut,  , 本科Top30 211,,15Fall,2014-12-26,美国
1098,hadoopG,CMU,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-27,美国
1099,rp_cai,MSIT-SE@CMU,AD无奖,MS,CS,104(23),152+170+3.5,, ,  ,,创业公司实习半年,15Fall,2015-01-10,美国
1100,aimar_07,CMU,AD无奖,MS,CS,103（23）,151+170+3,, ,  ,,,15Fall,2014-11-25,美国
1101,一席寂然,CMU,AD无奖,MS,CS,101,,, NJUST,  前10%, 本科Top30 211,,15Fall,2015-01-15,美国
1102,jiamuxeuer,MSIT_SE@CMU,AD无奖,MS,CS,,,CS , ,  3.63, 本科非211,,15Fall,2015-01-09,美国
1103,lutianhan08,CMU,AD无奖,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2014-12-14,美国
1104,桑梓地,MSIT-SE@CMU,AD无奖,MS,CS,104,320+3,se , whu,  3.75/4, 本科Top15 211,无,15Fall,2014-12-15,美国
1105,fflute,MSIT-ESE@CMU,AD无奖,MS,CS,,,, ,  , 本科非211,,15Fall,2014-12-05,美国
1106,srxiaoj,ebiz@CMU,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-02-01,美国
1107,cazure,ebiz@CMU,AD无奖,MS,CS,,,, ,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-02-01,美国
1108,zhangjiweikiwi,CMU,AD无奖,MS,CS,102,170+154,商科 , 新加坡管理大学,  , 海本,在SMU-CMU实验室做过项目,15Fall,2015-02-01,美国
1109,whdawn,CMU,AD无奖,MS,CS,100 (23),321 + 3,EE , CQU,  89/100, 本科Top30 211,无,15Fall,2014-12-27,美国
1110,Joe.TANG,MSIT-SE@CMU,AD无奖,MS,CS,102(23),320(3),CS , Polyu,  3.2/4.0 top10%, 海本,,15Fall,2015-01-15,美国
1111,socurious,Master of Software Engineering@CMU,AD无奖,MS,CS,,,, ,  ,,,15Fall,2015-01-10,美国
1112,haiyan,"ebiz@cmu, mcs@rice",AD无奖,MS,CS,110,v162q165,, ,  , 本科非211,,15Fall,2015-01-15,美国
1113,ShawnG,CMU-MSIT-ESE,AD无奖,MS,CS,102(S18) 96(S23),154+166+3.0,EE , SJTU,  88.7, 本科：南大，浙大，复旦，上交,,15Fall,2015-01-15,美国
1114,albusshin,MSIT-SE@ISR@SCS@CMU,AD无奖,MS,CS,,,, ,  , 本科Top30 211,,15Fall,2014-12-29,美国
1115,yugioh_dark,MSE@CMU,AD无奖,MS,CS,,,SE , SJTU,  , 本科：南大，浙大，复旦，上交,,15Fall,2015-01-01,美国
1116,magorium,CMU,AD无奖,MS,CS,101,317,计算机 , 北航,  3.4, 本科Top15 211,,15Fall,2015-01-14,美国
